stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,in,type
VLRA4,VLRA4,VILARINHA,,41.1718248462363,-8.67299591167977,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VLRA4,True,bus
UFP2,UFP2,UNIV. F. PESSOA,,41.1728240042134,-8.60984260176804,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=UFP2,True,bus
CPSF1,CPSF1,CAPELA SRA.FÁTIMA,,41.1750277977588,-8.6194444529488,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPSF1,True,bus
IPRN1,IPRN1,IGREJA DE PARANHOS,,41.1741286245383,-8.60583382917094,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPRN1,True,bus
PRDR1,PRDR1,PRADO REPOUSO,,41.1460628236179,-8.59674561423095,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRDR1,True,bus
GND1,GND1,GUINDAIS,,41.1417319360918,-8.6059392848666,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GND1,True,bus
NEV2,NEV2,NEVOGILDE,,41.1662469368935,-8.67808295756039,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=NEV2,True,bus
MS1,MS1,MOUZINHO SILVEIRA,,41.1435833265365,-8.61297221493401,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MS1,True,bus
NEV3,NEV3,NEVOGILDE,,41.1659171128832,-8.67764578414837,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=NEV3,True,bus
STJ1,STJ1,STA. JUSTA,,41.1736739347414,-8.58479000200596,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=STJ1,True,bus
ARNH1,ARNH1,AREINHO,,41.1444500309725,-8.57884813266298,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARNH1,True,bus
LGT1,LGT1,LAGARTEIRO,,41.1515328215458,-8.56865408116958,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGT1,True,bus
BVBR1,BVBR1,BOAVISTA BRASÍLIA,,41.1575604721884,-8.62737617194423,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BVBR1,True,bus
SRPT2,SRPT2,S.RA DO PORTO,,41.1774757724176,-8.62875919797583,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SRPT2,True,bus
JAZ1,JAZ1,JERÓNIMO AZEVEDO,,41.1794931491428,-8.6486343484598,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JAZ1,True,bus
BRVS,BRVS,BAIRRO DO VISO,,41.1812227739206,-8.64845272347513,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRVS,True,bus
ROTA2,ROTA2,ROT. DA AREOSA,,41.1795833111047,-8.58208327674347,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ROTA2,True,bus
TLHR1,TLHR1,TELHEIRA,,41.1782663038109,-8.61393582418317,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TLHR1,True,bus
AVC1,AVC1,AVAL CIMA,,41.1684227743138,-8.60340882738872,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVC1,True,bus
DAH2,DAH2,D.AFONSO HENRIQUES,,41.1723981948252,-8.68161868102503,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DAH2,True,bus
FCH1,FCH1,FUNCHAL,,41.1631317564222,-8.68340877761016,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FCH1,True,bus
LGCL2,LGCL2,LGO.CAMPO LINDO,,41.1697082955173,-8.60829243678164,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGCL2,True,bus
MLH2,MLH2,MOLHE,,41.1595541326034,-8.68392850948585,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MLH2,True,bus
NEVG,NEVG,NEVOGILDE,,41.1615107541866,-8.67923020850295,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=NEVG,True,bus
LNEV2,LNEV2,LGO.NEVOGILDE,,41.1628332904619,-8.67630551903548,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LNEV2,True,bus
LNEV1,LNEV1,LGO.NEVOGILDE,,41.1625869947631,-8.67644514752856,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LNEV1,True,bus
RM3,RM3,RAMALDE DO MEIO,,41.1732777591669,-8.64191667073895,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RM3,True,bus
CRM1,CRM1,CASA DE RAMALDE,,41.1682803793405,-8.64587341059192,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRM1,True,bus
IRM2,IRM2,IGREJA DE RAMALDE,,41.168308489043,-8.64886771854513,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IRM2,True,bus
IRM1,IRM1,IGREJA DE RAMALDE,,41.1681946511903,-8.64877280813388,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IRM1,True,bus
BBL1,BBL1,BAIRRO BESSA LEITE,,41.1588551904807,-8.64415396131397,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BBL1,True,bus
FVLH1,FVLH1,FONTE VELHA,,41.1577500255256,-8.58494439204038,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FVLH1,True,bus
MATR1,MATR1,MATERNIDADE,,41.1513578336407,-8.62115246916688,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MATR1,True,bus
CMPT1,CMPT1,CAMPO PASTELEIRA,,41.1525298731974,-8.66222231218936,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMPT1,True,bus
CMPT2,CMPT2,CAMPO PASTELEIRA,,41.1528774210184,-8.66183460404045,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMPT2,True,bus
BLM,BLM,BOLHÃO (METRO),,41.1496365188789,-8.60493302634795,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLM,True,bus
CMO1,CMO1,CARMO,,41.1468055502053,-8.61624998551496,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMO1,True,bus
SI1,SI1,S.TO ISIDRO,,41.1578928769503,-8.60181302293654,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SI1,True,bus
RALG,RALG,R. DA ALEGRIA,,41.1597499496897,-8.60244439934204,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RALG,True,bus
C24A5,C24A5,CAMPO 24 DE AGOSTO,,41.1489196131184,-8.59763693796131,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=C24A5,True,bus
IFOZ2,IFOZ2,IGREJA DA FOZ,,41.1483465643572,-8.66960728536792,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IFOZ2,True,bus
AGM1,AGM1,AGRAMONTE,,41.1589479051451,-8.63459526400112,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AGM1,True,bus
ALM1,ALM1,ALAMEDA,,41.1416443583199,-8.59898715411328,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALM1,True,bus
PINM1,PINM1,PINHEIRO MANSO,,41.1619497492601,-8.65293200157697,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PINM1,True,bus
ADA3,ADA3,ARCA D ÁGUA,,41.1707259025861,-8.61296300089565,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ADA3,True,bus
JB2,JB2,JARDIM BOTÂNICO,,41.1543888369379,-8.64372224073307,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JB2,True,bus
CSP2,CSP2,C. SAÚDE PARANHOS,,41.1682221997921,-8.61233328808277,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSP2,True,bus
AAL1,AAL1,AV.ALIADOS,,41.1489444244748,-8.61127779731674,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AAL1,True,bus
MCBL,MCBL,MERCADO DO BOLHÃO,,41.1494314903451,-8.607622804986,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MCBL,True,bus
AAL2,AAL2,AV. ALIADOS,,41.1488184731304,-8.61047208496171,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AAL2,True,bus
SCR1,SCR1,S. CRISPIM,,41.160649658395,-8.59383430721389,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SCR1,True,bus
GRC1,GRC1,GRACIOSA,,41.1629206119432,-8.62750244671068,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GRC1,True,bus
FRX2,FRX2,FREIXO,,41.1465556948703,-8.57940180065577,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FRX2,True,bus
CVA1,CVA1,CARVALHOSA,,41.1565116508708,-8.62016549558722,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVA1,True,bus
MRR1,MRR1,MARRACUENE,,41.1616388919336,-8.62030553577466,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MRR1,True,bus
PJUV2,PJUV2,POUSADA JUVENTUDE,,41.1485052548273,-8.66004306100048,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PJUV2,True,bus
BRA4,BRA4,BR. DO AMIAL,,41.1766974211769,-8.62076893251198,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRA4,True,bus
CRTO1,CRTO1,CRASTO,,41.1574340199481,-8.68198413450918,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRTO1,True,bus
ST2,ST2,S. TOMÉ,,41.1844674399027,-8.61019518119348,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ST2,True,bus
FG1,FG1,FARIA GUIMARÃES,,41.162349087165,-8.60753843513791,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FG1,True,bus
IPRN2,IPRN2,IGREJA DE PARANHOS,,41.1734088566364,-8.60580445084521,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPRN2,True,bus
RPM2,RPM2,R.PARTICULAR MONSANTO,,41.1718928413051,-8.61689491812581,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RPM2,True,bus
CI22,CI22,CINTURA INTERNA,,41.1720633536828,-8.6263260655163,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CI22,True,bus
CSR1,CSR1,C. SAÚDE RAMALDE,,41.1696914917374,-8.6538300739,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSR1,True,bus
IMTT1,IMTT1,IMTT,,41.1784854613403,-8.64880054587232,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IMTT1,True,bus
IMTT2,IMTT2,IMTT,,41.1785360809621,-8.64921818159246,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IMTT2,True,bus
MCE3,MCE3,MUSEU C. ELÉCTRICO,,41.1472147275853,-8.63291896593299,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MCE3,True,bus
MCE4,MCE4,MUSEU C. ELÉTRICO,,41.147194411969,-8.63313882595475,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MCE4,True,bus
MPAZ6,MPAZ6,MAN.P.AZEVEDO 3,,41.1759707955691,-8.6508355427119,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MPAZ6,True,bus
MPAZ7,MPAZ7,MAN.P.AZEVEDO 3,,41.1760325167497,-8.65208376269271,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MPAZ7,True,bus
MPAZ5,MPAZ5,MAN.P.AZEVEDO 3,,41.1769887148863,-8.65183569923958,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MPAZ5,True,bus
URBP4,URBP4,URB.PRELADA II,,41.1720000033414,-8.63519443977676,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=URBP4,True,bus
LIEG1,LIEG1,PR. DE LIÉGE,,41.1551269652178,-8.67755104338498,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LIEG1,True,bus
LIEG2,LIEG2,PR. DE LIÉGE,,41.1549510218576,-8.67770314808497,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LIEG2,True,bus
DIU1,DIU1,DIU,,41.1536339039489,-8.67594682733453,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DIU1,True,bus
LDDM,LDDM,LIDADOR / M. MONIZ,,41.1749379973329,-8.66071732702761,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LDDM,True,bus
LDD6,LDD6,LIDADOR /HOSPITAL,,41.1771699613793,-8.66251919643322,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LDD6,True,bus
PRG2,PRG2,PR. DA GALIZA,,41.1533385307041,-8.62652249724838,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRG2,True,bus
PRG4,PRG4,PR. DA GALIZA,,41.1525313209565,-8.62704119651933,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRG4,True,bus
PCV2,PCV2,PERO COVILHÃ,,41.164550410878,-8.68524106500395,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PCV2,True,bus
PT3,PT3,PASTELEIRA,,41.1504856807218,-8.66148834475263,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PT3,True,bus
PG2,PG2,PAULO DA GAMA,,41.1507012102192,-8.65864784494687,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PG2,True,bus
FLU4,FLU4,FLUVIAL,,41.1487947380692,-8.65344300012888,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FLU4,True,bus
IPO4,IPO4,IPO (CIRCUNVAL.),,41.1839151435425,-8.60438677565646,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IPO4,True,bus
ARS2,ARS2,AREOSA,,41.1802441063315,-8.58351581607596,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARS2,True,bus
ARS3,ARS3,AREOSA,,41.1806132698509,-8.58351835193312,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARS3,True,bus
PLIM2,PLIM2,PIRES DE LIMA,,41.1662342908664,-8.59723141878665,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PLIM2,True,bus
AVC2,AVC2,AVAL CIMA,,41.1681846919066,-8.6035212741008,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVC2,True,bus
AVTE1,AVTE1,ALMEIDA VALENTE,,41.176714084595,-8.61134219283112,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVTE1,True,bus
AVTE2,AVTE2,ALMEIDA VALENTE,,41.176820022414,-8.61152530107003,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVTE2,True,bus
CVLO,CVLO,COVELO,,41.1665936865342,-8.60738693845119,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVLO,True,bus
ISEP1,ISEP1,I.S.E.P.,,41.1785721459621,-8.60914310319778,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISEP1,True,bus
ISEP2,ISEP2,I.S.E.P.,,41.1782960739781,-8.60931748041078,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISEP2,True,bus
BLG1,BLG1,BERLENGAS,,41.1802207315372,-8.61372776381215,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLG1,True,bus
BLG2,BLG2,BERLENGAS,,41.1795225498707,-8.6139630304142,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLG2,True,bus
BRA1,BRA1,BR.DO AMIAL,,41.1764494061298,-8.62007743425771,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRA1,True,bus
CSP1,CSP1,C. SAÚDE PARANHOS,,41.1688374869544,-8.61236995543781,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSP1,True,bus
UFP1,UFP1,UNIV. F. PESSOA,,41.172577314345,-8.60911961606753,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=UFP1,True,bus
CONS3,CONS3,CONSTITUIÇÃO,,41.1634679592738,-8.61094895881944,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CONS3,True,bus
COMB2,COMB2,COMBATENTES,,41.1645989919441,-8.60070467772582,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COMB2,True,bus
SAL2,SAL2,SALGUEIROS,,41.1698691155595,-8.59932434254049,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAL2,True,bus
CI21,CI21,CINTURA INTERNA,,41.172774806047,-8.6263405902266,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CI21,True,bus
CI31,CI31,CINTURA INTERNA,,41.1739166682503,-8.61319441005714,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CI31,True,bus
LGCL1,LGCL1,LGO.CAMPO LINDO,,41.1697997224544,-8.60797934808935,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGCL1,True,bus
CPSF2,CPSF2,CAPELA SRA.FÁTIMA,,41.1749722265935,-8.61927779828762,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPSF2,True,bus
CPU2,CPU2,CAPUCHINHOS,,41.1828331626415,-8.61772767676164,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPU2,True,bus
ALVT2,ALVT2,ALMEIDA VALENTE,,41.175104218335,-8.60947806697541,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALVT2,True,bus
AML1,AML1,AMIAL,,41.1824995139562,-8.61342791251281,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AML1,True,bus
AML4,AML4,AMIAL,,41.1840645242373,-8.61340957950204,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AML4,True,bus
ISEP3,ISEP3,ISEP/AGRA,,41.176408832424,-8.60797952743696,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISEP3,True,bus
ISEP4,ISEP4,ISEP/AGRA,,41.1764737536568,-8.60813182401521,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISEP4,True,bus
ACN1,ACN1,ANTÓNIO CÂNDIDO,,41.1644783345992,-8.61047041742102,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ACN1,True,bus
CSJ4,CSJ4,CAMPUS S. JOÃO,,41.179768966559,-8.60541767181265,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSJ4,True,bus
TXP1,TXP1,TEIXEIRA PASCOAIS,,41.1612318045269,-8.59872062030313,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TXP1,True,bus
PCC1,PCC1,PISCINA CAMPANHÃ,,41.1498055606151,-8.59011106331958,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PCC1,True,bus
CMP5,CMP5,CAMPANHÃ,,41.1486504778038,-8.58428232679995,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMP5,True,bus
CMP2,CMP2,CAMPANHÃ,,41.1484671741342,-8.58603848009637,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMP2,True,bus
AL1,AL1,AV. ALIADOS,,41.147249647351,-8.61097289505091,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AL1,True,bus
AL2,AL2,AV. ALIADOS,,41.1474721716041,-8.61094437715338,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AL2,True,bus
AL3,AL3,AV. ALIADOS,,41.1473646177743,-8.61147403739939,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AL3,True,bus
AL7,AL7,AV. ALIADOS,,41.1481552258623,-8.61135805535354,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AL7,True,bus
PCID2,PCID2,PR. CID. SALVADOR,,41.1732851580982,-8.68927197735203,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PCID2,True,bus
AUL1,AUL1,AUGUSTO LESSA,,41.1698333143402,-8.60249996929345,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AUL1,True,bus
AUL2,AUL2,AUGUSTO LESSA,,41.1699770772427,-8.60250850512382,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AUL2,True,bus
ALD1,ALD1,ALDOAR JUNTA  FREG.,,41.1709479175264,-8.67067312266301,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALD1,True,bus
PDR3,PDR3,LARGO DO PADRÃO,,41.1473889111185,-8.60166667238201,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PDR3,True,bus
PDR4,PDR4,PADRÃO,,41.1464803547337,-8.60156227257507,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PDR4,True,bus
AZV1,AZV1,AZEVEDO,,41.1515231928068,-8.56643823652951,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZV1,True,bus
LGT3,LGT3,LAGARTEIRO,,41.1558711275456,-8.57148256756032,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGT3,True,bus
PARR3,PARR3,PONTE ARRÁBIDA,,41.1484389034476,-8.64106159434004,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PARR3,True,bus
CAM1,CAM1,CARLOS AMARANTE,,41.1754480932435,-8.61365036592353,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CAM1,True,bus
MLAM,MLAM,MARIA LAMAS,,41.1696273865335,-8.63265341436211,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MLAM,True,bus
JAZ2,JAZ2,JERÓNIMO AZEVEDO,,41.180797750557,-8.6457203810657,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JAZ2,True,bus
LGO3,LGO3,LICEU GARCIA ORTA,,41.1643083098675,-8.66806259440616,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGO3,True,bus
ALM2,ALM2,ALAMEDA,,41.141699912796,-8.59943159089313,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALM2,True,bus
BNJ2,BNJ2,BONJÓIA,,41.1517706987207,-8.57474312288446,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BNJ2,True,bus
BCP2,BCP2,BR.CERCO PORTO,,41.1575155815653,-8.5699924041566,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCP2,True,bus
MERL,MERL,MEIRAL,,41.1487395716906,-8.57254015764169,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MERL,True,bus
BVCT1,BVCT1,BOAVISTA CORREIOS,,41.1581179209701,-8.62783762828396,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BVCT1,True,bus
CMIC1,CMIC1,CAROLINA MICHAELIS,,41.1578819204124,-8.62209452283992,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CMIC1,True,bus
CVI5,CVI5,CARVALHIDO,,41.1667615896037,-8.62596401504458,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVI5,True,bus
PSG,PSG,PEDRAS SALGADAS,,41.1593332899589,-8.56911106030301,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PSG,True,bus
NDA1,NDA1,NOEDA,,41.1461872287448,-8.58422311066252,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=NDA1,True,bus
PCC2,PCC2,PISCINA CAMPANHÃ,,41.1501110869753,-8.59058337831416,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PCC2,True,bus
VLN1,VLN1,VILA NOVA,,41.1726020920041,-8.66435896336505,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VLN1,True,bus
DQL,DQL,DUQUE LOULÉ,,41.1455238525657,-8.60369419478943,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DQL,True,bus
VIS4,VIS4,VISO,,41.1774999431537,-8.6434167007391,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VIS4,True,bus
BLGT2,BLGT2,BR.LAGARTEIRO,,41.1532757966204,-8.56731756034338,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLGT2,True,bus
AZV3,AZV3,AZEVEDO,,41.1519532290389,-8.56701289407437,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZV3,True,bus
PQO1,PQO1,PARQUE ORIENTAL,,41.1550823580734,-8.56816536111414,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PQO1,True,bus
PQO2,PQO2,PARQUE ORIENTAL,,41.1548888959371,-8.56824997419438,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PQO2,True,bus
LGTN1,LGTN1,LAGARTEIRO (NORTE),,41.1561821283748,-8.57122468949242,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGTN1,True,bus
LGTN2,LGTN2,LAGARTEIRO (NORTE),,41.1559575425171,-8.57137139525954,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGTN2,True,bus
CPTO2,CPTO2,CERCO DO PORTO,,41.1600350468594,-8.57091967390529,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CPTO2,True,bus
ESCL2,ESCL2,ESCOLAS,,41.1641317793626,-8.57050115090407,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ESCL2,True,bus
BLGT1,BLGT1,BR. LAGARTEIRO,,41.1533877205535,-8.56734117410638,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLGT1,True,bus
FLUN3,FLUN3,FLUVIAL (NORTE),,41.1530277496949,-8.65516665069109,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FLUN3,True,bus
